id_genero; id_jogo
4; 109
4; 110
4; 111
4; 112
4; 113
4; 114
4; 115
4; 116
4; 117
4; 118
4; 119
4; 120
4; 121
4; 122
4; 123
4; 124
4; 125
4; 126
4; 127
4; 128
4; 129
4; 130
4; 131
4; 132
4; 133
4; 134
4; 135
4; 136
4; 137
4; 138
4; 139
4; 140
4; 141
4; 142
4; 143
4; 144
4; 145
4; 146
4; 147
4; 148
4; 149
4; 150
4; 151
4; 152
4; 153
4; 154
4; 155
4; 156
4; 157
4; 158
4; 159
4; 160
4; 161
4; 162
4; 163
4; 164
4; 165
4; 166
4; 167
4; 168
4; 169
4; 170
4; 171
4; 172
4; 173
4; 174
4; 175
4; 176
4; 177
4; 178
4; 179
4; 180
4; 181
4; 182
4; 183
4; 184
4; 185
4; 186
4; 187
4; 188
4; 189
4; 190
4; 191
4; 192
4; 193
4; 194
4; 195
4; 196
4; 197
4; 198
4; 199
4; 200
4; 201
4; 202
4; 203
4; 204
4; 205
4; 206
4; 207
4; 208
4; 209
4; 210
4; 211
4; 212
4; 213
4; 214
4; 215
4; 216
4; 217
4; 218
4; 219
4; 220
4; 221
4; 222
4; 223
4; 224
4; 225
4; 226
4; 227
4; 228
4; 229
4; 230
4; 231
4; 232
4; 233
4; 234
4; 235
4; 236
4; 237
4; 238
4; 239
4; 240
4; 241
4; 242
4; 243
4; 244
4; 245
4; 246
4; 247
4; 248
4; 249
4; 250
4; 251
4; 252
4; 253
4; 254
4; 255
4; 256
4; 257
4; 258
4; 259
4; 260
4; 261
4; 262
4; 263
4; 264
4; 265
4; 266
4; 267
4; 268
4; 269
4; 270
4; 271
4; 272
4; 273
4; 274
4; 275
4; 276
4; 277
4; 278
4; 279
4; 280
4; 281
4; 282
4; 283
4; 284
4; 285
4; 286
4; 287
4; 288
4; 289
4; 290
4; 291
4; 292
4; 293
4; 294
4; 295
4; 296
4; 297
4; 298
4; 299
4; 300
5; 1
5; 2
5; 3
5; 4
5; 5
5; 6
5; 7
5; 8
5; 9
5; 10
5; 11
5; 12
5; 13
5; 14
5; 15
5; 16
5; 17
5; 18
5; 19
5; 20
5; 21
5; 22
5; 23
5; 24
5; 25
5; 26
5; 27
5; 28
5; 29
5; 30
5; 31
5; 32
5; 33
5; 34
5; 35
5; 36
5; 37
5; 38
5; 39
5; 40
5; 41
5; 42
5; 43
5; 44
5; 45
5; 46
5; 47
5; 48
5; 49
5; 50
5; 51
5; 52
5; 53
5; 54
5; 55
5; 56
5; 57
5; 58
5; 59
5; 60
5; 61
5; 62
5; 63
5; 64
5; 65
5; 66
5; 67
5; 68
5; 69
5; 70
5; 71
5; 72
5; 73
5; 74
5; 75
5; 76
5; 77
5; 78
5; 79
5; 80
5; 81
5; 82
5; 83
5; 84
5; 85
5; 86
5; 87
5; 88
5; 89
5; 90
5; 91
5; 92
5; 93
5; 94
5; 95
5; 96
5; 97
5; 98
5; 99
5; 100
5; 101
5; 102
5; 103
5; 104
5; 105
5; 106
5; 107
5; 108
5; 109
5; 110
5; 111
5; 112
5; 113
5; 114
5; 115
5; 116
5; 117
5; 118
5; 119
5; 120
5; 121
5; 122
5; 123
5; 124
5; 125
5; 126
5; 127
5; 128
5; 129
5; 130
5; 131
5; 132
5; 133
5; 134
5; 135
5; 136
5; 137
5; 138
5; 139
5; 140
5; 141
5; 142
5; 143
5; 144
5; 145
5; 146
5; 147
5; 148
5; 149
5; 150
5; 151
5; 152
5; 153
5; 154
5; 155
5; 156
5; 157
5; 158
5; 159
5; 160
5; 161
5; 162
5; 163
5; 164
5; 165
5; 166
5; 167
5; 168
5; 169
5; 170
5; 171
5; 172
5; 173
5; 174
5; 175
5; 176
5; 177
5; 178
5; 179
5; 180
5; 181
5; 182
5; 183
5; 184
5; 185
5; 186
5; 187
5; 188
5; 189
5; 190
5; 191
5; 192
5; 193
5; 194
5; 195
5; 196
5; 197
5; 198
5; 199
5; 200
5; 201
5; 202
5; 203
5; 204
5; 205
5; 206
5; 207
5; 208
5; 209
5; 210
5; 211
5; 212
5; 213
5; 214
5; 215
5; 216
5; 217
5; 218
5; 219
5; 220
5; 221
5; 222
5; 223
5; 224
5; 225
5; 226
5; 227
5; 228
5; 229
5; 230
5; 231
5; 232
5; 233
5; 234
5; 235
5; 236
5; 237
5; 238
5; 239
5; 240
5; 241
5; 242
5; 243
5; 244
5; 245
5; 246
5; 247
5; 248
5; 249
5; 250
5; 251
5; 252
5; 253
5; 254
5; 255
5; 256
5; 257
5; 258
5; 259
5; 260
5; 261
5; 262
5; 263
5; 264
5; 265
5; 266
5; 267
5; 268
5; 269
5; 270
5; 271
5; 272
5; 273
5; 274
5; 275
5; 276
5; 277
5; 278
5; 279
5; 280
5; 281
5; 282
5; 283
5; 284
5; 285
5; 286
5; 287
5; 288
5; 289
5; 290
5; 291
5; 292
5; 293
5; 294
5; 295
5; 296
5; 297
5; 298
5; 299
5; 300
6; 501
6; 502
6; 503
6; 504
6; 505
6; 506
6; 507
6; 508
6; 509
6; 510
6; 511
6; 512
6; 513
6; 514
6; 515
6; 516
6; 517
6; 518
6; 519
6; 520
6; 521
6; 522
6; 523
6; 524
6; 525
6; 526
6; 527
6; 528
6; 529
6; 530
6; 531
6; 532
6; 533
6; 534
6; 535
6; 536
6; 537
6; 538
6; 539
6; 540
6; 541
6; 542
6; 543
6; 544
6; 545
6; 546
6; 547
6; 548
6; 549
6; 550
6; 551
6; 552
6; 553
6; 554
6; 555
6; 556
6; 557
6; 558
6; 559
6; 560
6; 561
6; 562
6; 563
6; 564
6; 565
6; 566
6; 567
6; 568
6; 569
6; 570
6; 571
6; 572
6; 573
6; 574
6; 575
6; 576
6; 577
6; 578
6; 579
6; 580
6; 581
6; 582
6; 583
6; 584
6; 585
6; 586
6; 587
6; 588
6; 589
6; 590
6; 591
6; 592
6; 593
6; 594
6; 595
6; 596
6; 597
6; 598
6; 599
6; 600
6; 601
6; 602
6; 603
6; 604
6; 605
6; 606
6; 607
6; 608
6; 609
6; 610
6; 611
6; 612
6; 613
6; 614
6; 615
6; 616
6; 617
6; 618
6; 619
6; 620
6; 621
6; 622
6; 623
6; 624
6; 625
6; 626
6; 627
6; 628
6; 629
6; 630
6; 631
6; 632
6; 633
6; 634
6; 635
6; 636
6; 637
6; 638
6; 639
6; 640
6; 641
6; 642
6; 643
6; 644
6; 645
6; 646
6; 647
6; 648
6; 649
6; 650
6; 651
6; 652
6; 653
6; 654
6; 655
6; 656
6; 657
6; 658
6; 659
6; 660
6; 661
6; 662
6; 663
6; 664
6; 665
6; 666
6; 667
6; 668
6; 669
6; 670
6; 671
6; 672
6; 673
6; 674
6; 675
6; 676
6; 677
6; 678
6; 679
6; 680
6; 681
6; 682
6; 683
6; 684
6; 685
6; 686
6; 687
6; 688
6; 689
6; 690
6; 691
6; 692
6; 693
6; 694
6; 695
6; 696
6; 697
6; 698
6; 699
6; 700
6; 701
6; 702
6; 703
6; 704
6; 705
6; 706
6; 707
6; 708
6; 709
6; 710
6; 711
6; 712
6; 713
6; 714
6; 715
6; 716
6; 717
6; 718
6; 719
6; 720
6; 721
6; 722
6; 723
6; 724
6; 725
6; 726
6; 727
6; 728
6; 729
6; 730
6; 731
6; 732
6; 733
6; 734
6; 735
6; 736
6; 737
6; 738
6; 739
6; 740
6; 741
6; 742
6; 743
6; 744
6; 745
6; 746
6; 747
6; 748
6; 749
6; 750
6; 751
6; 752
6; 753
6; 754
6; 755
6; 756
6; 757
6; 758
6; 759
6; 760
6; 761
6; 762
6; 763
6; 764
6; 765
6; 766
6; 767
6; 768
6; 769
6; 770
6; 771
6; 772
6; 773
6; 774
6; 775
6; 776
6; 777
6; 778
6; 779
6; 780
6; 781
6; 782
6; 783
6; 784
6; 785
6; 786
6; 787
6; 788
6; 789
6; 790
6; 791
6; 792
6; 793
6; 794
6; 795
6; 796
6; 797
6; 798
6; 799
6; 800
6; 801
6; 802
6; 803
6; 804
6; 805
6; 806
6; 807
6; 808
6; 809
6; 810
6; 811
6; 812
6; 813
6; 814
6; 815
6; 816
6; 817
6; 818
6; 819
6; 820
6; 821
6; 822
6; 823
6; 824
6; 825
6; 826
6; 827
6; 828
6; 829
6; 830
6; 831
6; 832
6; 833
6; 834
6; 835
6; 836
6; 837
6; 838
6; 839
6; 840
6; 841
6; 842
6; 843
6; 844
6; 845
6; 846
6; 847
6; 848
6; 849
6; 850
6; 851
6; 852
6; 853
6; 854
6; 855
6; 856
6; 857
6; 858
6; 859
6; 860
6; 861
6; 862
6; 863
6; 864
6; 865
6; 866
6; 867
6; 868
6; 869
6; 870
6; 871
6; 872
6; 873
6; 874
6; 875
6; 876
6; 877
6; 878
6; 879
6; 880
6; 881
6; 882
6; 883
6; 884
6; 885
6; 886
6; 887
6; 888
6; 889
6; 890
6; 891
6; 892
6; 893
6; 894
6; 895
6; 896
6; 897
6; 898
6; 899
6; 900
6; 901
6; 902
6; 903
6; 904
6; 905
6; 906
6; 907
6; 908
6; 909
6; 910
6; 911
6; 912
6; 913
6; 914
6; 915
6; 916
6; 917
6; 918
6; 919
6; 920
6; 921
6; 922
6; 923
6; 924
6; 925
6; 926
6; 927
6; 928
6; 929
6; 930
6; 931
6; 932
6; 933
6; 934
6; 935
6; 936
6; 937
6; 938
6; 939
6; 940
6; 941
6; 942
6; 943
6; 944
6; 945
6; 946
6; 947
6; 948
6; 949
6; 950
6; 951
6; 952
6; 953
6; 954
6; 955
6; 956
6; 957
6; 958
6; 959
6; 960
6; 961
6; 962
6; 963
6; 964
6; 965
6; 966
6; 967
6; 968
6; 969
6; 970
6; 971
6; 972
6; 973
6; 974
6; 975
6; 976
6; 977
6; 978
6; 979
6; 980
6; 981
6; 982
6; 983
6; 984
6; 985
6; 986
6; 987
6; 988
6; 989
6; 990
6; 991
6; 992
6; 993
6; 994
6; 995
6; 996
6; 997
6; 998
6; 999
6; 1000
7; 1
8; 2
9; 3
10; 4
11; 5
12; 6
13; 7
14; 8
15; 9
16; 10
17; 11
18; 12
19; 13
20; 14
7; 15
8; 16
9; 17
10; 18
11; 19
12; 20
13; 21
14; 22
15; 23
16; 24
17; 25
18; 26
19; 27
20; 28
7; 29
8; 30
9; 31
10; 32
11; 33
12; 34
13; 35
14; 36
15; 37
16; 38
17; 39
18; 40
19; 41
20; 42
7; 43
8; 44
9; 45
10; 46
11; 47
12; 48
13; 49
14; 50
15; 51
16; 52
17; 53
18; 54
19; 55
20; 56
7; 57
8; 58
9; 59
10; 60
11; 61
12; 62
13; 63
14; 64
15; 65
16; 66
17; 67
18; 68
19; 69
20; 70
7; 71
8; 72
9; 73
10; 74
11; 75
12; 76
13; 77
14; 78
15; 79
16; 80
17; 81
18; 82
19; 83
20; 84
7; 85
8; 86
9; 87
10; 88
11; 89
12; 90
13; 91
14; 92
15; 93
16; 94
17; 95
18; 96
19; 97
20; 98
7; 99
8; 100
9; 101
10; 102
11; 103
12; 104
13; 105
14; 106
15; 107
16; 108
17; 109
18; 110
19; 111
20; 112
7; 113
8; 114
9; 115
10; 116
11; 117
12; 118
13; 119
14; 120
15; 121
16; 122
17; 123
18; 124
19; 125
20; 126
7; 127
8; 128
9; 129
10; 130
11; 131
12; 132
13; 133
14; 134
15; 135
16; 136
17; 137
18; 138
19; 139
20; 140
7; 141
8; 142
9; 143
10; 144
11; 145
12; 146
13; 147
14; 148
15; 149
16; 150
17; 151
18; 152
19; 153
20; 154
7; 155
8; 156
9; 157
10; 158
11; 159
12; 160
13; 161
14; 162
15; 163
16; 164
17; 165
18; 166
19; 167
20; 168
7; 169
8; 170
9; 171
10; 172
11; 173
12; 174
13; 175
14; 176
15; 177
16; 178
17; 179
18; 180
19; 181
20; 182
7; 183
8; 184
9; 185
10; 186
11; 187
12; 188
13; 189
14; 190
15; 191
16; 192
17; 193
18; 194
19; 195
20; 196
7; 197
8; 198
9; 199
10; 200
11; 201
12; 202
13; 203
14; 204
15; 205
16; 206
17; 207
18; 208
19; 209
20; 210
7; 211
8; 212
9; 213
10; 214
11; 215
12; 216
13; 217
14; 218
15; 219
16; 220
17; 221
18; 222
19; 223
20; 224
7; 225
8; 226
9; 227
10; 228
11; 229
12; 230
13; 231
14; 232
15; 233
16; 234
17; 235
18; 236
19; 237
20; 238
7; 239
8; 240
9; 241
10; 242
11; 243
12; 244
13; 245
14; 246
15; 247
16; 248
17; 249
18; 250
19; 251
20; 252
7; 253
8; 254
9; 255
10; 256
11; 257
12; 258
13; 259
14; 260
15; 261
16; 262
17; 263
18; 264
19; 265
20; 266
7; 267
8; 268
9; 269
10; 270
11; 271
12; 272
13; 273
14; 274
15; 275
16; 276
17; 277
18; 278
19; 279
20; 280
7; 281
8; 282
9; 283
10; 284
11; 285
12; 286
13; 287
14; 288
15; 289
16; 290
17; 291
18; 292
19; 293
20; 294
21; 800
22; 801
23; 802
21; 803
22; 804
23; 805
21; 806
22; 807
23; 808
21; 809
22; 810
23; 811
21; 812
22; 813
23; 814
21; 815
22; 816
23; 817
21; 818
22; 819
23; 820
21; 821
22; 822
23; 823
21; 824
22; 825
23; 826
21; 827
22; 828
23; 829
21; 830
22; 831
23; 832
21; 833
22; 834
23; 835
21; 836
22; 837
23; 838
21; 839
22; 840
23; 841
21; 842
22; 843
23; 844
21; 845
22; 846
23; 847
21; 848
22; 849
23; 850
21; 851
22; 852
23; 853
21; 854
22; 855
23; 856
21; 857
22; 858
23; 859
21; 860
22; 861
23; 862
21; 863
22; 864
23; 865
21; 866
22; 867
23; 868
21; 869
22; 870
23; 871
21; 872
22; 873
23; 874
21; 875
22; 876
23; 877
21; 878
22; 879
23; 880
21; 881
22; 882
23; 883
21; 884
22; 885
23; 886
21; 887
22; 888
23; 889
21; 890
22; 891
23; 892
21; 893
22; 894
23; 895
21; 896
22; 897
23; 898
21; 899
22; 900
23; 901
21; 902
22; 903
23; 904
21; 905
22; 906
23; 907
21; 908
22; 909
23; 910
21; 911
22; 912
23; 913
21; 914
22; 915
23; 916
21; 917
22; 918
23; 919
21; 920
22; 921
23; 922
21; 923
22; 924
23; 925
21; 926
22; 927
23; 928
21; 929
22; 930
23; 931
21; 932
22; 933
23; 934
21; 935
22; 936
23; 937
21; 938
22; 939
23; 940
21; 941
22; 942
23; 943
21; 944
22; 945
23; 946
21; 947
22; 948
23; 949
21; 950
22; 951
23; 952
21; 953
22; 954
23; 955
21; 956
22; 957
23; 958
21; 959
22; 960
23; 961
21; 962
22; 963
23; 964
21; 965
22; 966
23; 967
21; 968
22; 969
23; 970
21; 971
22; 972
23; 973
21; 974
22; 975
23; 976
21; 977
22; 978
23; 979
21; 980
22; 981
23; 982
21; 983
22; 984
23; 985
21; 986
22; 987
23; 988
21; 989
22; 990
23; 991
21; 992
22; 993
23; 994
21; 995
22; 996
23; 997
21; 998
22; 999
23; 1000
